PDFファイル,ページ番号,図番号,x0,y0,x1,y1
whitepaper2023_all.pdf,130,【第222-1-39】,305.97589111328125,64.42608642578125,316.97589111328125,77.45809173583984
whitepaper2023_all.pdf,131,【第222-1-40】,302.976806640625,64.42608642578125,313.976806640625,77.45809173583984
whitepaper2023_all.pdf,131,【第222-1-41】,302.9768981933594,274.42608642578125,313.9768981933594,287.4580993652344
whitepaper2023_all.pdf,132,【第222-2-1】,40.29869842529297,64.42608642578125,50.29869842529297,77.45809173583984
whitepaper2023_all.pdf,132,【第222-2-2】,40.29869842529297,260.42608642578125,50.29869842529297,273.4580993652344
whitepaper2023_all.pdf,132,【第222-2-3】,40.29869842529297,442.4261169433594,50.29869842529297,455.4581298828125
whitepaper2023_all.pdf,132,【第222-2-4】,305.97589111328125,64.42608642578125,315.97589111328125,77.45809173583984
whitepaper2023_all.pdf,138,【第222-2-5】,40.29869842529297,64.42608642578125,50.29869842529297,77.45809173583984
whitepaper2023_all.pdf,138,【第222-2-6】,40.29869842529297,330.4261169433594,50.29869842529297,343.4581298828125
whitepaper2023_all.pdf,138,【第222-2-7】,305.97589111328125,64.42608642578125,315.97589111328125,77.94815063476562
whitepaper2023_all.pdf,139,【第222-2-8】,302.976806640625,64.42608642578125,312.976806640625,77.45809173583984
whitepaper2023_all.pdf,141,【第222-2-9】,302.976806640625,64.42608642578125,312.976806640625,77.45809173583984
whitepaper2023_all.pdf,141,【第222-2-10】,302.976806640625,246.42608642578125,313.976806640625,259.4580993652344
whitepaper2023_all.pdf,142,【第222-2-11】,40.29869842529297,64.42608642578125,51.29869842529297,77.45809173583984
whitepaper2023_all.pdf,142,【第222-2-12】,305.97589111328125,64.42608642578125,316.97589111328125,77.45809173583984
whitepaper2023_all.pdf,142,【第222-2-13】,305.97589111328125,302.42608642578125,316.97589111328125,315.4580993652344
whitepaper2023_all.pdf,143,【第222-2-14】,37.29970169067383,64.42608642578125,48.29970169067383,77.45809173583984
whitepaper2023_all.pdf,143,【第222-2-15】,302.976806640625,64.42608642578125,313.976806640625,77.45809173583984
whitepaper2023_all.pdf,144,【第222-2-16】,40.29869842529297,64.42608642578125,51.29869842529297,77.45809173583984
whitepaper2023_all.pdf,144,【第223-1-1】,305.97589111328125,64.42608642578125,315.97589111328125,77.45809173583984
whitepaper2023_all.pdf,144,【第223-1-2】,305.97589111328125,246.42608642578125,315.97589111328125,259.4580993652344
whitepaper2023_all.pdf,145,【第223-1-3】,37.29970169067383,64.42608642578125,47.29970169067383,77.45809173583984
whitepaper2023_all.pdf,145,【第223-1-4】,37.29970169067383,260.42608642578125,47.29970169067383,273.4580993652344
whitepaper2023_all.pdf,145,【第223-1-5】,302.976806640625,64.42608642578125,312.976806640625,77.45809173583984
whitepaper2023_all.pdf,146,【第223-1-6】,40.29869842529297,64.42608642578125,50.29869842529297,77.45809173583984
whitepaper2023_all.pdf,146,【第223-1-7】,40.29869842529297,260.42608642578125,50.29869842529297,284.4560852050781
whitepaper2023_all.pdf,146,【第223-1-8】,305.97589111328125,64.42608642578125,315.97589111328125,77.45809173583984
whitepaper2023_all.pdf,147,【第223-3-1】,302.976806640625,64.42608642578125,312.976806640625,77.45809173583984
whitepaper2023_all.pdf,147,【第223-4-1】,302.976806640625,400.4261169433594,312.976806640625,413.4581298828125
whitepaper2023_all.pdf,148,【第223-4-2】,40.29869842529297,64.42608642578125,50.29869842529297,77.45809173583984
whitepaper2023_all.pdf,148,【第224-1-1】,305.97589111328125,64.42608642578125,315.97589111328125,77.45809173583984
whitepaper2023_all.pdf,148,【第224-2-1】,305.97589111328125,302.42608642578125,315.97589111328125,326.4560852050781
whitepaper2023_all.pdf,149,【第224-3-1】,37.29970169067383,64.42608642578125,47.29970169067383,77.45809173583984
whitepaper2023_all.pdf,149,【第224-4-1】,37.29970169067383,232.42608642578125,47.29970169067383,245.4580841064453
whitepaper2023_all.pdf,149,【第224-5-1】,302.9768981933594,64.42608642578125,312.9768981933594,77.45809173583984
whitepaper2023_all.pdf,149,【第224-6-1】,302.976806640625,232.42608642578125,312.976806640625,245.4580841064453
whitepaper2023_all.pdf,160,【第314-3-1】,37.29970169067383,64.42608642578125,47.29970169067383,88.4560775756836
whitepaper2023_all.pdf,174,【第323-4-1】,37.29970169067383,64.42608642578125,47.29970169067383,77.45809173583984
whitepaper2023_all.pdf,176,【第331-1-1】,302.976806640625,64.42608642578125,312.976806640625,77.45809173583984
whitepaper2023_all.pdf,177,【第331-1-2】,40.29869842529297,64.42608642578125,50.29869842529297,77.45809173583984
whitepaper2023_all.pdf,177,【第331-2-1】,305.97589111328125,64.42608642578125,315.97589111328125,77.45809173583984
whitepaper2023_all.pdf,181,【第331-5-1】,305.97589111328125,64.42608642578125,315.97589111328125,77.45809173583984
whitepaper2023_all.pdf,182,【第331-5-2】,37.29970169067383,64.42608642578125,47.29970169067383,77.45809173583984
whitepaper2023_all.pdf,182,【第331-5-3】,37.29970169067383,218.42608642578125,47.29970169067383,231.4580841064453
whitepaper2023_all.pdf,182,【第331-5-4】,302.976806640625,64.42608642578125,312.976806640625,77.45809173583984
whitepaper2023_all.pdf,185,【第332-1-1】,305.97589111328125,64.42608642578125,315.97589111328125,88.4560775756836
whitepaper2023_all.pdf,187,【第333-1-1】,40.29869842529297,64.42608642578125,50.29869842529297,77.45809173583984
whitepaper2023_all.pdf,188,【第333-1-2】,37.29970169067383,64.42608642578125,47.29970169067383,77.45809173583984
whitepaper2023_all.pdf,188,【第333-2-1】,37.29970169067383,190.2894287109375,47.29970169067383,203.32142639160156
whitepaper2023_all.pdf,197,【第344-1-1】,305.97589111328125,64.42608642578125,315.97589111328125,77.45809173583984
whitepaper2023_all.pdf,198,【第344-1-2】,37.29970169067383,64.42608642578125,47.29970169067383,77.45809173583984
whitepaper2023_all.pdf,198,【第344-1-3】,302.9768981933594,64.42608642578125,312.9768981933594,77.45809173583984
whitepaper2023_all.pdf,199,【第344-1-4】,40.29869842529297,64.42608642578125,50.29869842529297,88.4560775756836
whitepaper2023_all.pdf,213,【第361-4-1】,40.29869842529297,64.42608642578125,50.29869842529297,77.45809173583984
whitepaper2023_all.pdf,214,【第361-4-2】,37.29970169067383,64.42608642578125,47.29970169067383,77.45809173583984
whitepaper2023_all.pdf,215,【第361-4-3】,40.29869842529297,64.42608642578125,50.29869842529297,88.4560775756836
whitepaper2023_all.pdf,219,【第361-4-4】,305.97589111328125,64.42608642578125,315.97589111328125,77.45809173583984
whitepaper2023_all.pdf,220,【第361-4-5】,37.29970169067383,64.42608642578125,47.29970169067383,77.45809173583984
whitepaper2023_all.pdf,222,【第361-5-1】,302.9768981933594,64.42608642578125,312.9768981933594,77.45809173583984
whitepaper2023_all.pdf,224,【第361-5-2】,302.9768981933594,64.42608642578125,312.9768981933594,88.4560775756836
whitepaper2023_all.pdf,228,【第362-2-1】,37.29970169067383,64.42608642578125,47.29970169067383,77.45809173583984
whitepaper2023_all.pdf,228,【第362-2-3】,37.29970169067383,428.4261169433594,47.29970169067383,441.4581298828125
whitepaper2023_all.pdf,228,【第362-2-2】,37.29970169067383,260.42608642578125,47.29970169067383,273.4580993652344
whitepaper2023_all.pdf,228,【第362-2-4】,302.976806640625,64.42608642578125,312.976806640625,88.4560775756836
whitepaper2023_all.pdf,229,【第362-3-1】,40.29869842529297,64.42608642578125,50.29869842529297,77.45809173583984
whitepaper2023_all.pdf,230,【第362-4-1】,37.29970169067383,64.42608642578125,47.29970169067383,88.4560775756836
whitepaper2023_all.pdf,240,【第382-1-1】,302.9768981933594,64.42608642578125,312.9768981933594,77.45809173583984
whitepaper2023_all.pdf,241,【第382-2-1】,40.29869842529297,64.42608642578125,50.29869842529297,77.45809173583984
whitepaper2023_all.pdf,241,【第382-2-2】,305.97589111328125,330.4261169433594,315.97589111328125,354.45611572265625
whitepaper2023_all.pdf,263,【第3111-1-2】,40.29869842529297,162.42608642578125,51.29869842529297,175.4580841064453
whitepaper2023_all.pdf,263,【第3111-1-1】,40.29869842529297,64.42608642578125,51.29869842529297,77.45809173583984
whitepaper2023_all.pdf,264,【第111-1-1】,39.54970169067383,169.8480987548828,49.54970169067383,186.0915985107422
whitepaper2023_all.pdf,264,【第111-2-1】,39.54970169067383,187.34461975097656,49.54970169067383,203.58811950683594
whitepaper2023_all.pdf,264,【第111-2-2】,39.54970169067383,204.84461975097656,49.54970169067383,221.08811950683594
whitepaper2023_all.pdf,264,【第111-2-3】,39.54970169067383,222.34461975097656,49.54970169067383,238.58811950683594
whitepaper2023_all.pdf,264,【第111-3-1】,39.54970169067383,239.84461975097656,49.54970169067383,256.088134765625
whitepaper2023_all.pdf,264,【第111-3-2】,39.54970169067383,257.3446350097656,49.54970169067383,273.588134765625
whitepaper2023_all.pdf,264,【第111-4-1】,39.54970169067383,274.8446350097656,49.54970169067383,291.088134765625
whitepaper2023_all.pdf,264,【第111-4-2】,39.54970169067383,292.3446350097656,49.54970169067383,308.588134765625
whitepaper2023_all.pdf,264,【第111-4-3】,39.54970169067383,309.8446350097656,49.54970169067383,326.088134765625
whitepaper2023_all.pdf,264,【第111-4-4】,39.54970169067383,327.3446350097656,49.54970169067383,343.588134765625
whitepaper2023_all.pdf,264,【第111-4-5】,39.54970169067383,344.8446350097656,49.54970169067383,361.088134765625
whitepaper2023_all.pdf,264,【第111-6-1】,39.54970169067383,379.8446350097656,49.54970169067383,396.088134765625
whitepaper2023_all.pdf,264,【第111-7-1】,39.54970169067383,397.3446350097656,49.54970169067383,413.588134765625
whitepaper2023_all.pdf,264,【第111-7-2】,39.54970169067383,414.8446350097656,49.54970169067383,431.088134765625
whitepaper2023_all.pdf,264,【第112-4-1】,39.54970169067383,432.3446350097656,49.54970169067383,448.588134765625
whitepaper2023_all.pdf,264,【第114-2-1】,39.54970169067383,449.8446350097656,49.54970169067383,466.088134765625
whitepaper2023_all.pdf,264,【第121-1-1】,39.54970169067383,504.6906433105469,49.54970169067383,520.9341430664062
whitepaper2023_all.pdf,264,【第121-1-2】,39.54970169067383,522.1870727539062,49.54970169067383,538.4306030273438
whitepaper2023_all.pdf,264,【第121-1-3】,39.54970169067383,539.6870727539062,49.54970169067383,555.9306030273438
whitepaper2023_all.pdf,264,【第121-1-4】,39.54970169067383,574.6871948242188,49.54970169067383,590.9307250976562
whitepaper2023_all.pdf,264,【第121-1-5】,39.54970169067383,592.1871948242188,49.54970169067383,608.4307250976562
whitepaper2023_all.pdf,264,【第121-2-1】,39.54970169067383,609.6871948242188,49.54970169067383,625.9307250976562
whitepaper2023_all.pdf,264,【第121-2-2】,39.54970169067383,627.1871948242188,49.54970169067383,643.4307250976562
whitepaper2023_all.pdf,264,【第121-2-3】,39.54970169067383,662.1871948242188,49.54970169067383,678.4307250976562
whitepaper2023_all.pdf,264,【第121-2-4】,39.54970169067383,697.1871948242188,49.54970169067383,713.4307250976562
whitepaper2023_all.pdf,264,【第121-2-5】,39.54970169067383,714.6871948242188,49.54970169067383,730.9307250976562
whitepaper2023_all.pdf,264,【第121-2-6】,39.54970169067383,732.1871948242188,49.54970169067383,748.4307250976562
whitepaper2023_all.pdf,264,【第121-2-7】,39.54970169067383,749.6871948242188,49.54970169067383,765.9307250976562
whitepaper2023_all.pdf,265,【第121-2-8】,39.54869842529297,62.81959533691406,49.54869842529297,79.06309509277344
whitepaper2023_all.pdf,265,【第121-2-9】,39.54869842529297,80.31959533691406,49.54869842529297,96.56309509277344
whitepaper2023_all.pdf,265,【第121-2-10】,39.54869842529297,97.81959533691406,50.54869842529297,114.06309509277344
whitepaper2023_all.pdf,265,【第121-3-1】,39.54869842529297,115.31959533691406,49.54869842529297,131.56309509277344
whitepaper2023_all.pdf,265,【第121-3-2】,39.54869842529297,132.81959533691406,49.54869842529297,149.06309509277344
whitepaper2023_all.pdf,265,【第121-3-3】,39.54869842529297,150.31959533691406,49.54869842529297,166.56309509277344
whitepaper2023_all.pdf,265,【第121-3-4】,39.54869842529297,167.81959533691406,49.54869842529297,184.06309509277344
whitepaper2023_all.pdf,265,【第121-3-5】,39.54869842529297,185.31959533691406,49.54869842529297,201.56309509277344
whitepaper2023_all.pdf,265,【第121-3-6】,39.54869842529297,202.81959533691406,49.54869842529297,219.06309509277344
whitepaper2023_all.pdf,265,【第121-3-7】,39.54869842529297,220.31959533691406,49.54869842529297,236.56309509277344
whitepaper2023_all.pdf,265,【第121-3-8】,39.54869842529297,237.81959533691406,49.54869842529297,254.06309509277344
whitepaper2023_all.pdf,265,【第121-3-9】,39.54869842529297,255.31959533691406,49.54869842529297,271.5631103515625
whitepaper2023_all.pdf,265,【第121-3-10】,39.54869842529297,272.8196105957031,50.54869842529297,289.0631103515625
whitepaper2023_all.pdf,265,【第121-3-11】,39.54869842529297,290.3196105957031,50.54869842529297,306.5631103515625
whitepaper2023_all.pdf,265,【第121-4-1】,39.54869842529297,307.8196105957031,49.54869842529297,324.0631103515625
whitepaper2023_all.pdf,265,【第121-4-2】,39.54869842529297,325.3196105957031,49.54869842529297,341.5631103515625
whitepaper2023_all.pdf,265,【第122-1-1】,39.54869842529297,342.8196105957031,49.54869842529297,359.0631408691406
whitepaper2023_all.pdf,265,【第122-1-2】,39.54869842529297,360.3196105957031,49.54869842529297,376.5631103515625
whitepaper2023_all.pdf,265,【第122-1-3】,39.54869842529297,377.8196105957031,49.54869842529297,394.0631103515625
whitepaper2023_all.pdf,265,【第122-1-4】,39.54869842529297,395.3196105957031,49.54869842529297,411.5631103515625
whitepaper2023_all.pdf,265,【第122-1-5】,39.54869842529297,412.8196105957031,49.54869842529297,429.0631103515625
whitepaper2023_all.pdf,265,【第122-1-6】,39.54869842529297,430.3196105957031,49.54869842529297,446.5631103515625
whitepaper2023_all.pdf,265,【第122-1-7】,39.54869842529297,447.8196105957031,49.54869842529297,464.0631103515625
whitepaper2023_all.pdf,265,【第122-1-8】,39.54869842529297,482.8196105957031,49.54869842529297,499.0631103515625
whitepaper2023_all.pdf,265,【第122-1-9】,39.54869842529297,500.3196105957031,49.54869842529297,516.5631103515625
whitepaper2023_all.pdf,265,【第122-1-10】,39.54869842529297,517.819580078125,50.54869842529297,534.0631103515625
whitepaper2023_all.pdf,265,【第122-1-11】,39.54869842529297,535.319580078125,50.54869842529297,551.5631103515625
whitepaper2023_all.pdf,265,【第122-1-12】,39.54869842529297,552.819580078125,50.54869842529297,569.0631103515625
whitepaper2023_all.pdf,265,【第122-2-1】,39.54869842529297,570.319580078125,49.54869842529297,586.5631103515625
whitepaper2023_all.pdf,265,【第122-2-2】,39.54869842529297,587.8196411132812,49.54869842529297,604.0631713867188
whitepaper2023_all.pdf,265,【第122-2-3】,39.54869842529297,605.3196411132812,49.54869842529297,621.5631713867188
whitepaper2023_all.pdf,265,【第122-2-4】,39.54869842529297,622.8196411132812,49.54869842529297,639.0631713867188
whitepaper2023_all.pdf,265,【第122-2-5】,39.54869842529297,640.3196411132812,49.54869842529297,656.5631713867188
whitepaper2023_all.pdf,265,【第122-2-6】,39.54869842529297,657.8196411132812,49.54869842529297,674.0631713867188
whitepaper2023_all.pdf,265,【第122-2-7】,39.54869842529297,675.3196411132812,49.54869842529297,691.5631713867188
whitepaper2023_all.pdf,265,【第122-2-8】,39.54869842529297,692.8196411132812,49.54869842529297,709.0631713867188
whitepaper2023_all.pdf,265,【第122-2-9】,39.54869842529297,710.319580078125,49.54869842529297,726.5631103515625
whitepaper2023_all.pdf,266,【第131-1-1】,39.54970169067383,80.32307434082031,49.54970169067383,96.56657409667969
whitepaper2023_all.pdf,266,【第131-1-2】,39.54970169067383,97.81959533691406,49.54970169067383,114.06309509277344
whitepaper2023_all.pdf,266,【第131-1-3】,39.54970169067383,115.31959533691406,49.54970169067383,131.56309509277344
whitepaper2023_all.pdf,266,【第131-1-4】,39.54970169067383,132.81959533691406,49.54970169067383,149.06309509277344
whitepaper2023_all.pdf,266,【第131-1-5】,39.54970169067383,150.31959533691406,49.54970169067383,166.56309509277344
whitepaper2023_all.pdf,266,【第131-2-1】,39.54970169067383,167.81959533691406,49.54970169067383,184.06309509277344
whitepaper2023_all.pdf,266,【第131-2-2】,39.54970169067383,185.31959533691406,49.54970169067383,201.56309509277344
whitepaper2023_all.pdf,266,【第131-3-1】,39.54970169067383,202.81959533691406,49.54970169067383,219.06309509277344
whitepaper2023_all.pdf,266,【第131-3-2】,39.54970169067383,220.31959533691406,49.54970169067383,236.56309509277344
whitepaper2023_all.pdf,266,【第132-1-1】,39.54970169067383,237.81959533691406,49.54970169067383,254.06309509277344
whitepaper2023_all.pdf,266,【第132-1-2】,39.54970169067383,255.31959533691406,49.54970169067383,272.1960144042969
whitepaper2023_all.pdf,266,【第132-1-3】,39.54970169067383,272.8196105957031,49.54970169067383,289.6960144042969
whitepaper2023_all.pdf,266,【第132-1-4】,39.54970169067383,290.3196105957031,49.54970169067383,307.1960144042969
whitepaper2023_all.pdf,266,【第132-1-5】,39.54970169067383,307.8196105957031,49.54970169067383,324.6960144042969
whitepaper2023_all.pdf,266,【第132-1-6】,39.54970169067383,325.3196105957031,49.54970169067383,342.19598388671875
whitepaper2023_all.pdf,266,【第132-1-7】,39.54970169067383,342.8196105957031,49.54970169067383,359.0631103515625
whitepaper2023_all.pdf,266,【第132-2-1】,39.54970169067383,360.3196105957031,49.54970169067383,376.5631103515625
whitepaper2023_all.pdf,266,【第132-2-2】,39.54970169067383,377.8196105957031,49.54970169067383,394.0631103515625
whitepaper2023_all.pdf,266,【第132-2-3】,39.54970169067383,412.8196105957031,49.54970169067383,429.0631103515625
whitepaper2023_all.pdf,266,【第132-3-1】,39.54970169067383,430.3196105957031,49.54970169067383,446.5631103515625
whitepaper2023_all.pdf,266,【第211-1-1】,39.54970169067383,522.5081176757812,49.54970169067383,538.7516479492188
whitepaper2023_all.pdf,266,【第211-1-2】,39.54970169067383,540.0045776367188,49.54970169067383,556.2481079101562
whitepaper2023_all.pdf,266,【第211-1-3】,39.54970169067383,557.5045776367188,49.54970169067383,573.7481079101562
whitepaper2023_all.pdf,266,【第211-2-1】,39.54970169067383,575.0046997070312,49.54970169067383,591.2482299804688
whitepaper2023_all.pdf,266,【第211-2-2】,39.54970169067383,592.5046997070312,49.54970169067383,608.7482299804688
whitepaper2023_all.pdf,266,【第211-3-1】,39.54970169067383,610.0046997070312,49.54970169067383,626.2482299804688
whitepaper2023_all.pdf,266,【第211-3-2】,39.54970169067383,627.5046997070312,49.54970169067383,643.7482299804688
whitepaper2023_all.pdf,266,【第211-3-3】,39.54970169067383,645.0046997070312,49.54970169067383,661.2482299804688
whitepaper2023_all.pdf,266,【第211-4-1】,39.54970169067383,662.5046997070312,49.54970169067383,678.7482299804688
whitepaper2023_all.pdf,266,【第212-1-1】,39.54970169067383,680.0046997070312,49.54970169067383,696.2482299804688
whitepaper2023_all.pdf,266,【第212-1-2】,39.54970169067383,697.5046997070312,49.54970169067383,713.7482299804688
whitepaper2023_all.pdf,266,【第212-1-3】,39.54970169067383,715.0046997070312,49.54970169067383,731.2482299804688
whitepaper2023_all.pdf,266,【第212-1-4】,39.54970169067383,732.5046997070312,49.54970169067383,748.7482299804688
whitepaper2023_all.pdf,266,【第212-1-5】,39.54970169067383,750.0046997070312,49.54970169067383,766.2482299804688
whitepaper2023_all.pdf,267,【第212-1-6】,39.54869842529297,62.81959533691406,49.54869842529297,79.06309509277344
whitepaper2023_all.pdf,267,【第212-1-7】,39.54869842529297,80.31959533691406,49.54869842529297,96.56309509277344
whitepaper2023_all.pdf,267,【第212-1-8】,39.54869842529297,97.81959533691406,49.54869842529297,114.06309509277344
whitepaper2023_all.pdf,267,【第212-1-9】,39.54869842529297,115.31959533691406,49.54869842529297,131.56309509277344
whitepaper2023_all.pdf,267,【第212-1-10】,39.54869842529297,132.81959533691406,50.54869842529297,149.06309509277344
whitepaper2023_all.pdf,267,【第212-2-1】,39.54869842529297,150.31959533691406,49.54869842529297,166.56309509277344
whitepaper2023_all.pdf,267,【第212-2-2】,39.54869842529297,167.81959533691406,49.54869842529297,184.06309509277344
whitepaper2023_all.pdf,267,【第212-2-3】,39.54869842529297,185.31959533691406,49.54869842529297,201.56309509277344
whitepaper2023_all.pdf,267,【第212-2-4】,39.54869842529297,202.81959533691406,49.54869842529297,219.06309509277344
whitepaper2023_all.pdf,267,【第212-2-5】,39.54869842529297,220.31959533691406,49.54869842529297,236.56309509277344
whitepaper2023_all.pdf,267,【第212-2-6】,39.54869842529297,237.81959533691406,49.54869842529297,254.06309509277344
whitepaper2023_all.pdf,267,【第212-2-7】,39.54869842529297,255.31959533691406,49.54869842529297,271.5631103515625
whitepaper2023_all.pdf,267,【第212-3-1】,39.54869842529297,272.8196105957031,49.54869842529297,289.0631103515625
whitepaper2023_all.pdf,267,【第212-3-2】,39.54869842529297,290.3196105957031,49.54869842529297,306.5631103515625
whitepaper2023_all.pdf,267,【第212-3-3】,39.54869842529297,307.8196105957031,49.54869842529297,324.0631103515625
whitepaper2023_all.pdf,267,【第212-3-4】,39.54869842529297,325.3196105957031,49.54869842529297,341.5631103515625
whitepaper2023_all.pdf,267,【第212-3-5】,39.54869842529297,342.8196105957031,49.54869842529297,359.0631103515625
whitepaper2023_all.pdf,267,【第212-3-6】,39.54869842529297,360.3196105957031,49.54869842529297,376.5631103515625
whitepaper2023_all.pdf,267,【第212-3-7】,39.54869842529297,377.8196105957031,49.54869842529297,394.0631103515625
whitepaper2023_all.pdf,267,【第212-3-8】,39.54869842529297,395.3196105957031,49.54869842529297,411.5631103515625
whitepaper2023_all.pdf,267,【第212-3-9】,39.54869842529297,412.8196105957031,49.54869842529297,429.0631103515625
whitepaper2023_all.pdf,267,【第213-1-1】,39.54869842529297,430.3196105957031,49.54869842529297,446.5631103515625
whitepaper2023_all.pdf,267,【第213-1-2】,39.54869842529297,447.8196105957031,49.54869842529297,464.0631103515625
whitepaper2023_all.pdf,267,【第213-1-3】,39.54869842529297,465.3196105957031,49.54869842529297,481.5631103515625
whitepaper2023_all.pdf,267,【第213-1-4】,39.54869842529297,482.8196105957031,49.54869842529297,499.0631103515625
whitepaper2023_all.pdf,267,【第213-1-5】,39.54869842529297,500.3196105957031,49.54869842529297,516.5631103515625
whitepaper2023_all.pdf,267,【第213-1-6】,39.54869842529297,517.819580078125,49.54869842529297,534.0631103515625
whitepaper2023_all.pdf,267,【第213-1-7】,39.54869842529297,535.319580078125,49.54869842529297,551.5631103515625
whitepaper2023_all.pdf,267,【第213-1-8】,39.54869842529297,552.819580078125,49.54869842529297,569.0631103515625
whitepaper2023_all.pdf,267,【第213-1-9】,39.54869842529297,570.319580078125,49.54869842529297,586.5631103515625
whitepaper2023_all.pdf,267,【第213-1-10】,39.54869842529297,587.8196411132812,50.54869842529297,604.0631713867188
whitepaper2023_all.pdf,267,【第213-1-11】,39.54869842529297,605.3196411132812,50.54869842529297,621.5631713867188
whitepaper2023_all.pdf,267,【第213-1-12】,39.54869842529297,622.8196411132812,50.54869842529297,639.0631713867188
whitepaper2023_all.pdf,267,【第213-1-13】,39.54869842529297,640.3196411132812,50.54869842529297,656.5631713867188
whitepaper2023_all.pdf,267,【第213-1-14】,39.54869842529297,657.8196411132812,50.54869842529297,674.0631713867188
whitepaper2023_all.pdf,267,【第213-1-15】,39.54869842529297,675.3196411132812,50.54869842529297,691.5631713867188
whitepaper2023_all.pdf,267,【第213-1-16】,39.54869842529297,692.8196411132812,50.54869842529297,709.0631713867188
whitepaper2023_all.pdf,267,【第213-1-17】,39.54869842529297,710.319580078125,50.54869842529297,726.5631103515625
whitepaper2023_all.pdf,267,【第213-1-18】,39.54869842529297,727.819580078125,50.54869842529297,744.0631103515625
whitepaper2023_all.pdf,267,【第213-1-19】,39.54869842529297,745.319580078125,50.54869842529297,761.5631103515625
whitepaper2023_all.pdf,268,【第213-1-20】,39.54970169067383,62.81959533691406,50.54970169067383,79.06309509277344
whitepaper2023_all.pdf,268,【第213-1-21】,39.54970169067383,80.31959533691406,50.54970169067383,96.56309509277344
whitepaper2023_all.pdf,268,【第213-1-22】,39.54970169067383,97.81959533691406,50.54970169067383,114.06309509277344
whitepaper2023_all.pdf,268,【第213-1-23】,39.54970169067383,115.31959533691406,50.54970169067383,131.56309509277344
whitepaper2023_all.pdf,268,【第213-1-24】,39.54970169067383,132.81959533691406,50.54970169067383,149.06309509277344
whitepaper2023_all.pdf,268,【第213-2-1】,39.54970169067383,150.31959533691406,49.54970169067383,166.56309509277344
whitepaper2023_all.pdf,268,【第213-2-2】,39.54970169067383,167.81959533691406,49.54970169067383,184.06309509277344
whitepaper2023_all.pdf,268,【第213-2-3】,39.54970169067383,185.31959533691406,49.54970169067383,201.56309509277344
whitepaper2023_all.pdf,268,【第213-2-4】,39.54970169067383,202.81959533691406,49.54970169067383,219.06309509277344
whitepaper2023_all.pdf,268,【第213-2-5】,39.54970169067383,220.31959533691406,49.54970169067383,236.56309509277344
whitepaper2023_all.pdf,268,【第213-2-6】,39.54970169067383,237.81959533691406,49.54970169067383,254.06309509277344
whitepaper2023_all.pdf,268,【第213-2-7】,39.54970169067383,255.31959533691406,49.54970169067383,271.5631103515625
whitepaper2023_all.pdf,268,【第213-2-8】,39.54970169067383,272.8196105957031,49.54970169067383,289.0631103515625
whitepaper2023_all.pdf,268,【第213-2-9】,39.54970169067383,290.3196105957031,49.54970169067383,306.5631103515625
whitepaper2023_all.pdf,268,【第213-2-10】,39.54970169067383,307.8196105957031,50.54970169067383,324.0631103515625
whitepaper2023_all.pdf,268,【第213-2-11】,39.54970169067383,325.3196105957031,50.54970169067383,341.5631103515625
whitepaper2023_all.pdf,268,【第213-2-12】,39.54970169067383,342.8196105957031,50.54970169067383,359.0631103515625
whitepaper2023_all.pdf,268,【第213-2-13】,39.54970169067383,360.3196105957031,50.54970169067383,376.5631103515625
whitepaper2023_all.pdf,268,【第213-2-14】,39.54970169067383,377.8196105957031,50.54970169067383,394.0631103515625
whitepaper2023_all.pdf,268,【第213-2-15】,39.54970169067383,395.3196105957031,50.54970169067383,411.5631103515625
whitepaper2023_all.pdf,268,【第213-2-16】,39.54970169067383,412.8196105957031,50.54970169067383,429.0631103515625
whitepaper2023_all.pdf,268,【第213-2-17】,39.54970169067383,430.3196105957031,50.54970169067383,446.5631103515625
whitepaper2023_all.pdf,268,【第213-2-18】,39.54970169067383,447.8196105957031,50.54970169067383,464.0631103515625
whitepaper2023_all.pdf,268,【第213-2-19】,39.54970169067383,465.3196105957031,50.54970169067383,481.5631103515625
whitepaper2023_all.pdf,268,【第213-2-20】,39.54970169067383,482.8196105957031,50.54970169067383,499.0631103515625
whitepaper2023_all.pdf,268,【第213-2-21】,39.54970169067383,500.3196105957031,50.54970169067383,516.5631103515625
whitepaper2023_all.pdf,268,【第213-2-22】,39.54970169067383,517.819580078125,50.54970169067383,534.0631103515625
whitepaper2023_all.pdf,268,【第213-2-23】,39.54970169067383,535.319580078125,50.54970169067383,551.5631103515625
whitepaper2023_all.pdf,268,【第213-2-24】,39.54970169067383,552.819580078125,50.54970169067383,569.0631103515625
whitepaper2023_all.pdf,268,【第213-2-25】,39.54970169067383,570.319580078125,50.54970169067383,586.5631103515625
whitepaper2023_all.pdf,268,【第213-2-26】,39.54970169067383,587.8196411132812,50.54970169067383,604.0631713867188
whitepaper2023_all.pdf,268,【第213-3-1】,39.54970169067383,605.3196411132812,49.54970169067383,621.5631713867188
whitepaper2023_all.pdf,268,【第213-3-2】,39.54970169067383,622.8196411132812,49.54970169067383,639.0631713867188
whitepaper2023_all.pdf,268,【第213-3-3】,39.54970169067383,640.3196411132812,49.54970169067383,656.5631713867188
whitepaper2023_all.pdf,268,【第213-3-4】,39.54970169067383,657.819580078125,49.54970169067383,674.6959838867188
whitepaper2023_all.pdf,268,【第213-3-5】,39.54970169067383,675.3196411132812,49.54970169067383,691.5631713867188
